score_totaal,prioriteit,score_afstand,score_ouderdom,score_deduplicaties,score_area,score_length,opname_count,kennisgeving_count,leegstand_jaren_sinds_eerste_opname,score_uitleg,adres,pva_straat,pva_huisnr1,pva_huisnr2,pva_busnr,pnd_district_code,pnd_district,pva_postcode,busnummers,busnummer_count,samengevoegde_regels,unieke_pnd_ids_count,objectids,pnd_ids,reg_entiteiten,reg_aarden,reg_aard_telling,reg_statussen,reg_status_telling,eerste_opnamedatum,laatste_opnamedatum,alle_opnamedata,shape_lengths,shape_areas,verschillende_velden,bronregels_volledig,afstand_origin_adres,geocode_query,geocode_strategy,geocode_status,geocode_quality,geocode_formatted_address,geocode_location_type,lat_wgs84,lon_wgs84,x_lambert72,y_lambert72,afstand_hemelsbreed_km,afstand_bucket,geocode_error
46.9,C,31.2,41.3,31.5,100.0,92.0,1,0,1.5,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Beatrijslaan 3, 2050 Antwerpen",BEATRIJSLAAN,3,,,A,Antwerpen,2050,,0,1,1,74855,40805,1ste verdieping,woning,woning:1,opname,opname:1,2025/01/09 00:00:00+00,2025/01/09 00:00:00+00,2025/01/09 00:00:00+00,100.255234472088,628.159321173906,,"74855,40805,BEATRIJSLAAN,3,,,A,Antwerpen,2050,1ste verdieping,woning,2025/01/09 00:00:00+00,opname,100.255234472088,628.159321173906","Auwersstraat 66, 2600 Antwerpen","Beatrijslaan 3, 2050 Antwerpen",volledig_huisnummer,gevonden,hoog,"Beatrijslaan 3, 2050 Antwerpen",basisregisters_huisnummer_aangeduidDoorBeheerder,51.22012126969342,4.38773069882998,151325.57,212241.85,3.496,2-5 km,
46.9,C,15.7,69.2,31.5,86.4,93.0,1,0,3.6,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Oudebaan 103, 2610 Wilrijk",OUDEBAAN,103,,,W,Wilrijk,2610,,0,1,1,75391,36030,volledig pand,woning,woning:1,opname,opname:1,2022/12/05 00:00:00+00,2022/12/05 00:00:00+00,2022/12/05 00:00:00+00,105.366416481751,251.192365455132,,"75391,36030,OUDEBAAN,103,,,W,Wilrijk,2610,volledig pand,woning,2022/12/05 00:00:00+00,opname,105.366416481751,251.192365455132","Auwersstraat 66, 2600 Antwerpen","Oudebaan 103, 2610 Antwerpen",volledig_huisnummer,gevonden,hoog,"Oudebaan 103, 2610 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.1585574064883,4.381600721801053,150898.54,205392.57,5.555,5-10 km,
46.7,C,48.7,32.7,31.5,74.9,77.7,1,0,1.1,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Cruyslei 35-1, 2140 Borgerhout",CRUYSLEI,35,1,,T,Borgerhout,2140,,0,1,1,75850,46306,gelijkvloers,gebouw,gebouw:1,opname,opname:1,2025/06/13 00:00:00+00,2025/06/13 00:00:00+00,2025/06/13 00:00:00+00,48.3690081630303,119.906689464197,,"75850,46306,CRUYSLEI,35,1,,T,Borgerhout,2140,gelijkvloers,gebouw,2025/06/13 00:00:00+00,opname,48.3690081630303,119.906689464197","Auwersstraat 66, 2600 Antwerpen","Cruyslei 35, 2140 Antwerpen",eerste_huisnummer,gevonden,hoog,"Cruyslei 35, 2140 Antwerpen",basisregisters_huisnummer_aangeduidDoorBeheerder,51.19892914188071,4.456899190597526,156160.94,209887.67,2.158,2-5 km,
46.7,C,48.7,32.7,31.5,74.9,77.7,1,0,1.1,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Cruyslei 35-101, 2140 Borgerhout",CRUYSLEI,35,101,,T,Borgerhout,2140,,0,1,1,75851,46307,1ste verdieping,woning,woning:1,opname,opname:1,2025/06/13 00:00:00+00,2025/06/13 00:00:00+00,2025/06/13 00:00:00+00,48.3690081630303,119.906689464197,,"75851,46307,CRUYSLEI,35,101,,T,Borgerhout,2140,1ste verdieping,woning,2025/06/13 00:00:00+00,opname,48.3690081630303,119.906689464197","Auwersstraat 66, 2600 Antwerpen","Cruyslei 35, 2140 Antwerpen",eerste_huisnummer,gevonden,hoog,"Cruyslei 35, 2140 Antwerpen",basisregisters_huisnummer_aangeduidDoorBeheerder,51.19892914188071,4.456899190597526,156160.94,209887.67,2.158,2-5 km,
46.7,C,48.7,32.7,31.5,74.9,77.7,1,0,1.1,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Cruyslei 35-201, 2140 Borgerhout",CRUYSLEI,35,201,,T,Borgerhout,2140,,0,1,1,75852,46308,2de verdieping,woning,woning:1,opname,opname:1,2025/06/13 00:00:00+00,2025/06/13 00:00:00+00,2025/06/13 00:00:00+00,48.3690081630303,119.906689464197,,"75852,46308,CRUYSLEI,35,201,,T,Borgerhout,2140,2de verdieping,woning,2025/06/13 00:00:00+00,opname,48.3690081630303,119.906689464197","Auwersstraat 66, 2600 Antwerpen","Cruyslei 35, 2140 Antwerpen",eerste_huisnummer,gevonden,hoog,"Cruyslei 35, 2140 Antwerpen",basisregisters_huisnummer_aangeduidDoorBeheerder,51.19892914188071,4.456899190597526,156160.94,209887.67,2.158,2-5 km,
46.7,C,48.7,32.7,31.5,74.9,77.7,1,0,1.1,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Cruyslei 35-301, 2140 Borgerhout",CRUYSLEI,35,301,,T,Borgerhout,2140,,0,1,1,75853,46309,3de verdieping,woning,woning:1,opname,opname:1,2025/06/13 00:00:00+00,2025/06/13 00:00:00+00,2025/06/13 00:00:00+00,48.3690081630303,119.906689464197,,"75853,46309,CRUYSLEI,35,301,,T,Borgerhout,2140,3de verdieping,woning,2025/06/13 00:00:00+00,opname,48.3690081630303,119.906689464197","Auwersstraat 66, 2600 Antwerpen","Cruyslei 35, 2140 Antwerpen",eerste_huisnummer,gevonden,hoog,"Cruyslei 35, 2140 Antwerpen",basisregisters_huisnummer_aangeduidDoorBeheerder,51.19892914188071,4.456899190597526,156160.94,209887.67,2.158,2-5 km,
46.7,C,20.7,78.3,31.5,63.9,74.4,1,0,4.6,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Bredabaan 308, 2170 Merksem",BREDABAAN,308,,,M,Merksem,2170,,0,1,1,75837,34413,volledig pand.,gebouw,gebouw:1,opname,opname:1,2021/12/01 00:00:00+00,2021/12/01 00:00:00+00,2021/12/01 00:00:00+00,40.7033757812511,58.7911705680112,,"75837,34413,BREDABAAN,308,,,M,Merksem,2170,volledig pand.,gebouw,2021/12/01 00:00:00+00,opname,40.7033757812511,58.7911705680112","Auwersstraat 66, 2600 Antwerpen","Bredabaan 308, 2170 Antwerpen",volledig_huisnummer,gevonden,hoog,"Bredabaan 308, 2170 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.24155839018089,4.439241717405796,154922.17,214629.04,4.722,2-5 km,
46.7,C,14.9,69.5,31.5,88.5,90.0,1,0,3.6,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Bredabaan 720, 2170 Merksem",BREDABAAN,720,,,M,Merksem,2170,,0,1,1,75191,35987,gelijkvloers,gebouw,gebouw:1,opname,opname:1,2022/11/22 00:00:00+00,2022/11/22 00:00:00+00,2022/11/22 00:00:00+00,90.5758842318414,287.474532585945,,"75191,35987,BREDABAAN,720,,,M,Merksem,2170,gelijkvloers,gebouw,2022/11/22 00:00:00+00,opname,90.5758842318414,287.474532585945","Auwersstraat 66, 2600 Antwerpen","Bredabaan 720, 2170 Antwerpen",volledig_huisnummer,gevonden,hoog,"Bredabaan 720, 2170 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.24839155143506,4.453149963669815,155892.57,215390.29,5.714,5-10 km,
46.6,C,35.8,40.9,31.5,89.1,85.4,1,0,1.5,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Ankerrui 44, 2000 Antwerpen",ANKERRUI,44,,101,A,Antwerpen,2000,101,1,1,1,74916,38691,1e verdieping rechts,woning,woning:1,opname,opname:1,2025/01/17 00:00:00+00,2025/01/17 00:00:00+00,2025/01/17 00:00:00+00,71.5883454366275,297.851632492849,,"74916,38691,ANKERRUI,44,,101,A,Antwerpen,2000,1e verdieping rechts,woning,2025/01/17 00:00:00+00,opname,71.5883454366275,297.851632492849","Auwersstraat 66, 2600 Antwerpen","Ankerrui 44, 2000 Antwerpen",volledig_huisnummer,gevonden,hoog,"Ankerrui 44, 2000 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.22629303626304,4.412367591395875,153046.45,212929.23,3.085,2-5 km,
46.6,C,30.2,63.9,31.5,67.2,71.0,1,0,3.1,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Lakborslei 168, 2100 Deurne",LAKBORSLEI,168,,,D,Deurne,2100,,0,1,1,75047,36608,gelijkvloers,gebouw,gebouw:1,opname,opname:1,2023/06/07 00:00:00+00,2023/06/07 00:00:00+00,2023/06/07 00:00:00+00,34.1809371706169,72.7539525061853,,"75047,36608,LAKBORSLEI,168,,,D,Deurne,2100,gelijkvloers,gebouw,2023/06/07 00:00:00+00,opname,34.1809371706169,72.7539525061853","Auwersstraat 66, 2600 Antwerpen","Lakborslei 168, 2100 Antwerpen",volledig_huisnummer,gevonden,hoog,"Lakborslei 168, 2100 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.22670825564081,4.454787542473753,156009.73,212978.04,3.592,2-5 km,
46.6,C,28.6,52.6,31.5,83.1,89.9,1,0,2.2,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Frans Beirenslaan 75, 2150 Borsbeek",FRANS BEIRENSLAAN,75,,,K,Borsbeek,2150,,0,1,1,75870,40827,volledig pand,woning,woning:1,opname,opname:1,2024/04/29 00:00:00+00,2024/04/29 00:00:00+00,2024/04/29 00:00:00+00,89.9685705803646,203.350464474854,,"75870,40827,FRANS BEIRENSLAAN,75,,,K,Borsbeek,2150,volledig pand,woning,2024/04/29 00:00:00+00,opname,89.9685705803646,203.350464474854","Auwersstraat 66, 2600 Antwerpen","Frans Beirenslaan 75, 2150 Antwerpen",volledig_huisnummer,gevonden,hoog,"Frans Beirenslaan 75, 2150 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.195344305038766,4.479263087373988,157724.73,209490.95,3.754,2-5 km,
46.6,C,22.5,61.5,31.5,83.2,87.6,1,0,2.9,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Tweegezusterslaan 27, 2100 Deurne",TWEEGEZUSTERSLAAN,27,,,D,Deurne,2100,,0,1,1,74973,36729,volledig pand,woning,woning:1,opname,opname:1,2023/08/23 00:00:00+00,2023/08/23 00:00:00+00,2023/08/23 00:00:00+00,80.0372159874074,204.008841941691,,"74973,36729,TWEEGEZUSTERSLAAN,27,,,D,Deurne,2100,volledig pand,woning,2023/08/23 00:00:00+00,opname,80.0372159874074,204.008841941691","Auwersstraat 66, 2600 Antwerpen","Tweegezusterslaan 27, 2100 Antwerpen",volledig_huisnummer,gevonden,hoog,"Tweegezusterslaan 27, 2100 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.226637015372454,4.4738447536703925,157341.01,212971.84,4.469,2-5 km,
46.4,C,10.3,81.5,31.5,80.3,80.7,1,0,5.0,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Maalbootstraat 52, 2660 Hoboken",MAALBOOTSTRAAT,52,,,H,Hoboken,2660,,0,1,1,75511,33729,volledig pand,woning,woning:1,opname,opname:1,2021/07/05 00:00:00+00,2021/07/05 00:00:00+00,2021/07/05 00:00:00+00,56.3973717139176,169.026939039564,,"75511,33729,MAALBOOTSTRAAT,52,,,H,Hoboken,2660,volledig pand,woning,2021/07/05 00:00:00+00,opname,56.3973717139176,169.026939039564","Auwersstraat 66, 2600 Antwerpen","Maalbootstraat 52, 2660 Antwerpen",volledig_huisnummer,gevonden,hoog,"Maalbootstraat 52, 2660 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.172124013585204,4.338913438958107,147912.79,206902.2,6.833,5-10 km,
46.3,C,43.1,50.9,31.5,57.4,65.8,1,0,2.1,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Schrijnwerkersstraat 11, 2000 Antwerpen",SCHRIJNWERKERSSTRAAT,11,,,A,Antwerpen,2000,,0,1,1,75327,39425,volledig pand,gebouw,gebouw:1,opname,opname:1,2024/06/10 00:00:00+00,2024/06/10 00:00:00+00,2024/06/10 00:00:00+00,26.1441830362984,38.4583652449289,,"75327,39425,SCHRIJNWERKERSSTRAAT,11,,,A,Antwerpen,2000,volledig pand,gebouw,2024/06/10 00:00:00+00,opname,26.1441830362984,38.4583652449289","Auwersstraat 66, 2600 Antwerpen","Schrijnwerkersstraat 11, 2000 Antwerpen",volledig_huisnummer,gevonden,hoog,"Schrijnwerkersstraat 11, 2000 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.21785799453713,4.4038235488671,152450.04,211990.47,2.528,2-5 km,
46.2,C,50.6,15.7,31.5,90.9,92.1,0,1,0.4,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Frankrijklei 29, 2000 Antwerpen",FRANKRIJKLEI,29,,,A,Antwerpen,2000,,0,1,1,74895,52649,gelijkvloers,gebouw,gebouw:1,kennisgeving,kennisgeving:1,2026/02/02 00:00:00+00,2026/02/02 00:00:00+00,2026/02/02 00:00:00+00,100.557033546475,335.710035554225,,"74895,52649,FRANKRIJKLEI,29,,,A,Antwerpen,2000,gelijkvloers,gebouw,2026/02/02 00:00:00+00,kennisgeving,100.557033546475,335.710035554225","Auwersstraat 66, 2600 Antwerpen","Frankrijklei 29, 2000 Antwerpen",volledig_huisnummer,gevonden,hoog,"Frankrijklei 29, 2000 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.21709658683502,4.4155654823878505,153270.5,211906.22,2.046,2-5 km,
46.2,C,46.6,26.4,50.0,64.5,69.7,2,0,0.8,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Balansstraat 73, 2018 Antwerpen",BALANSSTRAAT,73,,,A,Antwerpen,2018,,0,2,2,74984 | 74985,39487 | 39490,gelijkvloers | 3de verdieping,woning,woning:2,opname,opname:2,2025/09/18 00:00:00+00,2025/09/18 00:00:00+00,2025/09/18 00:00:00+00,31.9909457142302,60.842110152594,OBJECTID | pnd_id | reg_entiteit,"74984,39487,BALANSSTRAAT,73,,,A,Antwerpen,2018,gelijkvloers,woning,2025/09/18 00:00:00+00,opname,31.9909457142302,60.842110152594 | 74985,39490,BALANSSTRAAT,73,,,A,Antwerpen,2018,3de verdieping,woning,2025/09/18 00:00:00+00,opname,31.9909457142302,60.842110152594","Auwersstraat 66, 2600 Antwerpen","Balansstraat 73, 2018 Antwerpen",volledig_huisnummer,gevonden,hoog,"Balansstraat 73, 2018 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.20197452593503,4.393490817651219,151728.7,210223.07,2.288,2-5 km,
46.2,C,26.5,52.6,31.5,87.5,87.1,1,0,2.2,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Granvellelaan 16, 2150 Borsbeek",GRANVELLELAAN,16,,1,K,Borsbeek,2150,1,1,1,1,75023,40806,1ste verdieping,woning,woning:1,opname,opname:1,2024/04/29 00:00:00+00,2024/04/29 00:00:00+00,2024/04/29 00:00:00+00,77.8794646194708,269.641184488203,,"75023,40806,GRANVELLELAAN,16,,1,K,Borsbeek,2150,1ste verdieping,woning,2024/04/29 00:00:00+00,opname,77.8794646194708,269.641184488203","Auwersstraat 66, 2600 Antwerpen","Granvellelaan 16, 2150 Antwerpen",volledig_huisnummer,gevonden,hoog,"Granvellelaan 16, 2150 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.20299700693624,4.482921665545632,157979.16,210342.73,3.989,2-5 km,
46.1,C,25.6,63.2,31.5,72.7,79.3,1,0,3.0,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Voetbalstraat 16, 2610 Wilrijk",VOETBALSTRAAT,16,,,W,Wilrijk,2610,,0,1,1,75401,36155,volledig pand,woning,woning:1,opname,opname:1,2023/06/30 00:00:00+00,2023/06/30 00:00:00+00,2023/06/30 00:00:00+00,52.5814788855698,103.652765477081,,"75401,36155,VOETBALSTRAAT,16,,,W,Wilrijk,2610,volledig pand,woning,2023/06/30 00:00:00+00,opname,52.5814788855698,103.652765477081","Auwersstraat 66, 2600 Antwerpen","Voetbalstraat 16, 2610 Antwerpen",volledig_huisnummer,gevonden,hoog,"Voetbalstraat 16, 2610 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.18336951726448,4.373886825951874,150358.67,208152.91,4.086,2-5 km,
45.9,C,27.8,29.7,50.0,94.6,92.7,2,0,0.9,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Galgenweellaan 28, 2050 Antwerpen",GALGENWEELLAAN,28,,,A,Antwerpen,2050,,0,2,2,75781 | 75782,46543 | 46544,1e verdieping | 2e verdieping,woning,woning:2,opname,opname:2,2025/07/31 00:00:00+00,2025/07/31 00:00:00+00,2025/07/31 00:00:00+00,103.718668948457,423.402413987237,OBJECTID | pnd_id | reg_entiteit,"75781,46543,GALGENWEELLAAN,28,,,A,Antwerpen,2050,1e verdieping,woning,2025/07/31 00:00:00+00,opname,103.718668948457,423.402413987237 | 75782,46544,GALGENWEELLAAN,28,,,A,Antwerpen,2050,2e verdieping,woning,2025/07/31 00:00:00+00,opname,103.718668948457,423.402413987237","Auwersstraat 66, 2600 Antwerpen","Galgenweellaan 28, 2050 Antwerpen",volledig_huisnummer,gevonden,hoog,"Galgenweellaan 28, 2050 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.217190517148445,4.378542069495979,150683.64,211915.66,3.836,2-5 km,
45.9,C,27.7,49.4,31.5,85.2,91.0,1,0,2.0,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Boshovestraat 70, 2100 Deurne",BOSHOVESTRAAT,70,,,D,Deurne,2100,,0,1,1,75649,39632,volledig pand,woning,woning:1,opname,opname:1,2024/07/15 00:00:00+00,2024/07/15 00:00:00+00,2024/07/15 00:00:00+00,95.3208185529038,232.458238839001,,"75649,39632,BOSHOVESTRAAT,70,,,D,Deurne,2100,volledig pand,woning,2024/07/15 00:00:00+00,opname,95.3208185529038,232.458238839001","Auwersstraat 66, 2600 Antwerpen","Boshovestraat 70, 2100 Antwerpen",volledig_huisnummer,gevonden,hoog,"Boshovestraat 70, 2100 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.22286400968923,4.467364308369764,156888.87,212551.45,3.852,2-5 km,
45.8,C,16.8,78.8,31.5,67.8,72.4,1,0,4.6,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Boomsesteenweg 643, 2610 Wilrijk",BOOMSESTEENWEG,643,,,W,Wilrijk,2610,,0,1,1,75096,34291,volledig pand,woning,woning:1,opname,opname:1,2021/11/09 00:00:00+00,2021/11/09 00:00:00+00,2021/11/09 00:00:00+00,36.8904467931099,75.4882646009379,,"75096,34291,BOOMSESTEENWEG,643,,,W,Wilrijk,2610,volledig pand,woning,2021/11/09 00:00:00+00,opname,36.8904467931099,75.4882646009379","Auwersstraat 66, 2600 Antwerpen","Boomsesteenweg 643, 2610 Antwerpen",volledig_huisnummer,gevonden,hoog,"Boomsesteenweg 643, 2610 Antwerpen",basisregisters_huisnummer_aangeduidDoorBeheerder,51.159548655857705,4.384534377929936,151103.75,205502.89,5.349,5-10 km,
45.3,C,24.7,55.5,31.5,81.0,84.4,1,0,2.4,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Lageweg 455, 2660 Hoboken",LAGEWEG,455,,,H,Hoboken,2660,,0,1,1,75576,38100,1ste verdieping,woning,woning:1,opname,opname:1,2024/02/12 00:00:00+00,2024/02/12 00:00:00+00,2024/02/12 00:00:00+00,67.9908720189896,177.011552365037,,"75576,38100,LAGEWEG,455,,,H,Hoboken,2660,1ste verdieping,woning,2024/02/12 00:00:00+00,opname,67.9908720189896,177.011552365037","Auwersstraat 66, 2600 Antwerpen","Lageweg 455, 2660 Antwerpen",volledig_huisnummer,gevonden,hoog,"Lageweg 455, 2660 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.19008407423144,4.36814038709689,149956.87,208899.91,4.194,2-5 km,
45.2,C,26.7,52.6,31.5,80.4,83.9,1,0,2.2,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Adrinkhovenlaan 36, 2150 Borsbeek",ADRINKHOVENLAAN,36,,2,K,Borsbeek,2150,2,1,1,1,75681,40794,2de verdieping?,woning,woning:1,opname,opname:1,2024/04/29 00:00:00+00,2024/04/29 00:00:00+00,2024/04/29 00:00:00+00,66.2920835518027,170.854794684635,,"75681,40794,ADRINKHOVENLAAN,36,,2,K,Borsbeek,2150,2de verdieping?,woning,2024/04/29 00:00:00+00,opname,66.2920835518027,170.854794684635","Auwersstraat 66, 2600 Antwerpen","Adrinkhovenlaan 36, 2150 Antwerpen",volledig_huisnummer,gevonden,hoog,"Adrinkhovenlaan 36, 2150 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.20159464920515,4.48271376009174,157964.87,210186.69,3.964,2-5 km,
45.1,C,48.2,29.8,31.5,70.4,74.8,1,0,0.9,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Bervoetstraat 6, 2000 Antwerpen",BERVOETSTRAAT,6,,,A,Antwerpen,2000,,0,1,1,75212,38083,1E VERDIEPING,woning,woning:1,opname,opname:1,2025/07/29 00:00:00+00,2025/07/29 00:00:00+00,2025/07/29 00:00:00+00,41.6545076734328,89.6462216348432,,"75212,38083,BERVOETSTRAAT,6,,,A,Antwerpen,2000,1E VERDIEPING,woning,2025/07/29 00:00:00+00,opname,41.6545076734328,89.6462216348432","Auwersstraat 66, 2600 Antwerpen","Bervoetstraat 6, 2000 Antwerpen",volledig_huisnummer,gevonden,hoog,"Bervoetstraat 6, 2000 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.21206209596821,4.401338080787371,152276.67,211345.57,2.192,2-5 km,
45.1,C,34.8,26.5,31.5,100.0,100.0,1,0,0.8,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Berkenlaan 7, 2610 Wilrijk",BERKENLAAN,7,,,W,Wilrijk,2610,,0,1,1,75329,44619,Volledig pand,woning,woning:1,opname,opname:1,2025/09/16 00:00:00+00,2025/09/16 00:00:00+00,2025/09/16 00:00:00+00,160.362902726058,1343.75392579713,,"75329,44619,BERKENLAAN,7,,,W,Wilrijk,2610,Volledig pand,woning,2025/09/16 00:00:00+00,opname,160.362902726058,1343.75392579713","Auwersstraat 66, 2600 Antwerpen","Berkenlaan 7, 2610 Antwerpen",volledig_huisnummer,gevonden,hoog,"Berkenlaan 7, 2610 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.17764701202541,4.397978491347545,152043.45,207516.67,3.163,2-5 km,
45.1,C,18.0,49.9,31.5,100.0,100.0,1,0,2.0,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Jozef Stormsstraat 34, 2660 Hoboken",JOZEF STORMSSTRAAT,34,,,H,Hoboken,2660,,0,1,1,75247,39608,volledig pand,woning,woning:1,opname,opname:1,2024/07/03 00:00:00+00,2024/07/03 00:00:00+00,2024/07/03 00:00:00+00,286.630555794625,2454.88373561648,,"75247,39608,JOZEF STORMSSTRAAT,34,,,H,Hoboken,2660,volledig pand,woning,2024/07/03 00:00:00+00,opname,286.630555794625,2454.88373561648","Auwersstraat 66, 2600 Antwerpen","Jozef Stormsstraat 34, 2660 Antwerpen",volledig_huisnummer,gevonden,hoog,"Jozef Stormsstraat 34, 2660 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.18398917024999,4.356989568476692,149177.2,208221.89,5.144,5-10 km,
45.1,C,18.0,49.9,31.5,100.0,100.0,1,0,2.0,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Jozef Stormsstraat 36, 2660 Hoboken",JOZEF STORMSSTRAAT,36,,,H,Hoboken,2660,,0,1,1,75248,39609,volledig pand,woning,woning:1,opname,opname:1,2024/07/03 00:00:00+00,2024/07/03 00:00:00+00,2024/07/03 00:00:00+00,286.630555794625,2454.88373561648,,"75248,39609,JOZEF STORMSSTRAAT,36,,,H,Hoboken,2660,volledig pand,woning,2024/07/03 00:00:00+00,opname,286.630555794625,2454.88373561648","Auwersstraat 66, 2600 Antwerpen","Jozef Stormsstraat 36, 2660 Antwerpen",volledig_huisnummer,gevonden,hoog,"Jozef Stormsstraat 36, 2660 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.18398917024999,4.356989568476692,149177.2,208221.89,5.144,5-10 km,
45.0,C,46.6,32.4,31.5,68.7,75.8,1,0,1.0,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Kistemaeckersstraat 34, 2140 Borgerhout",KISTEMAECKERSSTRAAT,34,,,T,Borgerhout,2140,,0,1,1,74910,46384,volledig pand,woning,woning:1,opname,opname:1,2025/06/18 00:00:00+00,2025/06/18 00:00:00+00,2025/06/18 00:00:00+00,43.9047672676862,80.3295261983769,,"74910,46384,KISTEMAECKERSSTRAAT,34,,,T,Borgerhout,2140,volledig pand,woning,2025/06/18 00:00:00+00,opname,43.9047672676862,80.3295261983769","Auwersstraat 66, 2600 Antwerpen","Kistemaeckersstraat 34, 2140 Antwerpen",volledig_huisnummer,gevonden,hoog,"Kistemaeckersstraat 34, 2140 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.21948156612621,4.436472400259725,154731.04,212172.7,2.293,2-5 km,
45.0,D,27.6,49.4,31.5,82.2,84.5,1,0,2.0,35% afstand + 25% ouderdom + 20% samengevoegde_regels + 12% shape_area + 8% shape_length,"Chrysantenstraat 91, 2610 Wilrijk",CHRYSANTENSTRAAT,91,,,W,Wilrijk,2610,,0,1,1,75419,39644,volledig pand,gebouw,gebouw:1,opname,opname:1,2024/07/15 00:00:00+00,2024/07/15 00:00:00+00,2024/07/15 00:00:00+00,68.5338700054052,191.768512663426,,"75419,39644,CHRYSANTENSTRAAT,91,,,W,Wilrijk,2610,volledig pand,gebouw,2024/07/15 00:00:00+00,opname,68.5338700054052,191.768512663426","Auwersstraat 66, 2600 Antwerpen","Chrysantenstraat 91, 2610 Antwerpen",volledig_huisnummer,gevonden,hoog,"Chrysantenstraat 91, 2610 Antwerpen",basisregisters_huisnummer_afgeleidVanObject,51.17983564456915,4.381084491786445,150862.01,207759.82,3.858,2-5 km,
